Sample_Name	AP011213.1	JX534239.1	JX978723.1	KR816507.1	KR866125.1	KX641475.1	KX964606.1	LC541478.1	MF804538.1	MN400429.1	NC_001640.1	NC_001700.1	NC_001913.1	NC_001960.1	NC_002008.4	NC_002355.1	NC_003128.3	NC_003192.1	NC_003408.1	NC_003489.1	NC_004069.1	NC_004419.1	NC_004926.1	NC_005033.1	NC_005037.1	NC_005292.1	NC_006076.1	NC_006295.1	NC_006853.1	NC_006880.1	NC_006992.1	NC_007439.1	NC_007691.1	NC_007895.1	NC_008066.1	NC_008140.1	NC_008434.1	NC_008449.1	NC_008644.1	NC_009579.1	NC_009626.1	NC_009687.1	NC_009711.1	NC_010197.1	NC_010773.1	NC_011075.1	NC_011389.1	NC_011626.1	NC_011638.1	NC_011710.1	NC_012095.1	NC_012389.1	NC_012569.1	NC_012901.1	NC_012920.1	NC_013183.1	NC_013184.1	NC_013246.1	NC_013434.1	NC_013568.1	NC_013700.1	NC_013815.1	NC_013978.1	NC_014295.1	NC_014342.1	NC_014809.1	NC_014861.1	NC_014866.1	NC_015073.1	NC_015101.1	NC_015236.1	NC_015526.1	NC_015614.1	NC_015888.1	NC_015987.1	NC_016420.1	NC_016870.1	NC_016956.1	NC_018134.1	NC_018367.1	NC_018536.1	NC_018549.1	NC_020028.1	NC_020046.1	NC_020048.1	NC_020338.1	NC_020585.1	NC_020637.1	NC_020645.1	NC_021469.1	NC_021478.1	NC_021763.1	NC_022418.1	NC_022707.1	NC_022721.1	NC_022854.1	NC_023080.1	NC_023253.1	NC_023258.1	NC_023453.1	NC_023803.1	NC_023823.1	NC_023828.1	NC_023839.1	NC_024103.1	NC_024559.1	NC_024586.1	NC_024733.1	NC_024751.1	NC_024927.1	NC_024939.1	NC_025225.1	NC_025316.1	NC_025500.1	NC_025504.1	NC_025521.1	NC_025580.1	NC_025637.1	NC_025923.1	NC_026063.1	NC_026079.1	NC_026082.1	NC_026124.1	NC_026529.1	NC_026709.1	NC_026712.1	NC_027503.1	NC_027605.1	NC_027961.1	NC_028049.1	NC_028229.1	NC_028725.1	NC_029215.1	NC_029252.1	NC_029403.1	NC_029457.1	NC_029755.1	NC_029771.1	NC_030041.1	NC_030518.1	NC_030603.1	NC_030633.1	NC_030764.1	NC_031332.1	NC_031362.1	NC_031447.1	NC_034296.1	NC_035106.1	NC_035866.1	NC_035976.1	NC_036351.1	NC_036369.1	NC_036948.1	NC_038207.1	NC_038219.1	NC_039104.1	NC_039888.1	NC_041412.1	NC_041647.1	NC_042168.1	NC_046036.1	NC_046756.1	NC_047480.1	NC_048487.1	NC_048988.1	NC_048989.1	NC_048990.1	NC_049858.1	NC_051486.1	NC_053523.1	NC_056403.1	NC_056780.1	NC_059757.1	NC_060839.1	NC_061250.1	NC_061975.1	NC_062715.1	NC_062716.1	NC_065213.1	NC_066925.1	NC_067498.1	NC_068236.1	NC_069637.1	OM736804.1
SRR23971516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	164	0	0	0	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	93	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971518	0	0	0	4728	0	161	0	0	0	0	0	1193	1671	0	1385	0	0	0	2003	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	86	2122	0	0	0	0	0	5532	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	215	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	43	0	0	0	0	86	0	0	4784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852	0	0	0	0	0	0	0	0	0	0	0	0	87	0
SRR23971519	0	0	0	43	0	201	0	0	0	0	0	43	136	0	43	0	0	0	1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	499	0	43	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971520	0	0	0	258	0	403	344	0	0	0	0	10580	13326	0	7288	0	0	43	5264	0	215	0	0	0	0	0	0	43	86	0	0	0	0	0	0	0	2324	0	0	0	0	0	0	0	346	0	258	0	215	0	731	0	0	1427	2775	0	0	0	0	0	10599	0	1544	0	0	0	86	0	0	0	512	7113	0	0	0	0	0	2082	43	43	0	0	0	0	0	0	0	0	688	0	2137	0	9111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	129	0	0	0	1993	0	0	0	0	0	258	0	0	129	0	43	0	0	0	917	0	0	0	0	0	0	921	129	0	2242	0	0	43	0	0	0	0	43	0	0	0	0	0	0	0	0	86	0	43	0	4927	0	0	0	202	0	0	0	459	0	0	0	0	0	0
SRR23971521	0	0	0	172	0	249	129	0	0	0	0	2676	3191	0	8292	0	0	0	898	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	43	0	258	0	129	0	43	0	0	1376	2013	43	0	86	0	0	5704	0	344	0	0	0	0	0	0	0	774	11098	0	43	0	0	0	3261	258	0	0	43	0	0	0	0	0	0	0	0	301	0	2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	126	43	0	0	556	0	0	0	0	0	0	0	0	258	0	0	0	0	0	129	0	0	0	0	0	0	0	43	44	223	0	0	43	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	1369	0	0	0	434	0	0	0	430	0	0	0	0	0	43
SRR23971522	0	0	0	0	255	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971523	0	0	0	0	0	433	5348	0	0	0	0	774	13814	344	13525	0	0	0	761	0	607	0	0	43	0	0	0	0	43	0	0	0	43	0	0	0	427	0	0	0	0	0	0	0	0	0	8487	0	0	0	12872	0	0	0	3301	0	0	0	0	0	8317	0	971	0	0	0	45	0	0	0	301	8342	0	0	0	0	0	0	0	13335	0	0	0	0	0	0	0	0	3136	0	2096	0	13044	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	4104	0	0	0	0	0	0	169	43	0	0	129	0	0	0	0	0	2808	0	0	0	0	0	0	0	0	1529	0	0	0	0	0	0	5970	0	0	43	0	0	86	0	0	0	0	86	43	0	0	0	0	0	0	0	0	0	86	0	4950	0	0	0	0	86	0	43	0	0	0	0	0	0	0
SRR23971524	0	0	0	258	0	302	0	0	0	0	0	387	4562	0	13308	0	0	0	1026	0	8162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	43	0	384	0	0	0	0	0	465	0	0	0	0	0	13065	0	215	0	0	0	0	0	0	0	129	12544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	43	0	172	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	43	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	129	0	0	688	0	0	91	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971525	0	0	0	804	86	165	1822	86	0	0	0	8120	12879	0	8577	0	0	0	12582	0	2912	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	2469	0	0	0	0	0	0	0	258	0	576	0	514	86	897	83	0	1003	1619	0	0	0	0	0	12630	0	12443	0	0	0	129	0	0	0	1405	10575	43	258	0	0	0	86	129	86	0	43	0	0	0	0	112	0	1249	0	2956	0	11765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1156	664	0	0	3108	0	0	0	0	0	258	0	129	602	0	43	0	0	43	919	0	473	0	0	0	0	2137	86	0	2304	0	0	92	0	0	0	43	215	111	0	0	0	0	0	0	0	48	0	9843	0	8054	43	0	0	90	0	0	0	0	0	43	0	0	43	0
SRR23971526	0	0	0	711	0	515	1813	0	0	0	0	9089	13770	129	6907	0	0	0	9231	43	258	0	43	43	0	86	0	0	43	0	0	0	0	0	0	0	1151	0	0	0	0	0	0	0	1320	214	346	172	1349	0	344	521	0	12252	4331	0	46	0	0	0	9564	0	903	0	0	0	634	0	43	43	674	8671	43	0	129	0	0	430	43	0	0	3675	0	0	0	0	40	0	172	0	3215	0	3705	0	0	43	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	44	340	0	0	0	0	0	0	393	1216	0	0	814	0	0	0	0	0	471	86	260	4675	0	0	0	43	0	516	0	0	0	0	129	215	691	172	0	1692	0	0	91	0	0	0	0	43	301	0	0	86	0	0	0	0	43	0	2314	0	4372	0	0	0	793	0	387	86	501	0	43	0	43	43	0
SRR23971527	0	0	0	900	43	304	43	43	0	0	0	2189	2091	0	4637	0	0	0	2737	0	86	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	387	0	0	0	86	0	0	86	505	0	0	0	0	0	3718	0	6651	0	0	0	0	0	0	0	215	3962	0	86	0	0	0	0	43	0	0	0	0	0	0	0	43	0	215	0	918	0	3464	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	1204	0	0	0	0	215	0	0	0	470	0	0	0	0	0	0	1088	258	0	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3250	0	1280	0	0	0	0	0	0	0	0	0	0	0	0	43	0
SRR23971528	0	0	0	215	0	668	172	0	0	0	0	9947	12517	172	6649	0	0	0	10151	0	172	0	43	0	0	0	0	86	3293	0	86	0	0	0	0	0	301	0	0	0	0	0	0	0	401	43	86	86	904	86	258	228	0	6072	7193	0	0	0	0	0	7290	0	1591	0	0	0	344	0	0	0	320	4965	0	0	86	43	0	1013	86	43	0	86	0	0	0	0	60	43	129	0	2676	0	4614	0	0	0	0	0	0	0	0	0	0	86	0	43	0	0	0	86	0	0	172	0	0	0	0	0	0	387	172	0	43	514	0	0	0	0	0	0	86	0	1559	0	86	0	0	0	470	0	86	0	0	0	86	1800	86	42	2832	43	0	47	0	0	0	0	86	129	0	0	0	0	0	0	0	0	0	3837	0	4975	0	0	0	925	0	0	85	169	0	129	0	0	43	0
SRR23971529	0	0	0	301	43	0	473	0	0	43	0	83	2686	0	2009	0	0	0	129	0	258	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	3671	0	0	0	0	0	0	0	0	0	1781	0	0	0	172	0	0	43	3715	0	0	0	0	0	13003	730	865	0	0	0	0	0	0	0	1057	4094	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	5745	0	2894	0	7484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257	86	0	0	0	0	0	43	0	0	0	406	0	0	0	0	0	0	0	0	0	0	427	0	0	0	279	0	0	0	0	0	0	1341	0	0	128	43	0	0	0	0	129	0	43	0	0	0	45	0	0	0	0	43	0	0	0	4312	0	0	0	358	0	0	0	1816	0	43	0	0	43	0
SRR23971530	0	0	0	393	129	231	172	43	0	3384	0	0	4086	0	13152	0	0	0	387	0	1727	0	688	0	0	0	0	0	86	0	0	0	0	0	0	0	1288	0	0	0	43	0	0	0	0	86	2364	0	0	0	731	0	0	0	1921	0	0	0	0	0	13469	0	774	0	0	0	0	0	43	0	4685	8045	0	0	344	0	0	0	258	215	0	0	0	0	0	0	0	0	9332	0	8971	0	7341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3667	40	0	0	0	0	0	43	0	0	43	0	0	0	0	0	0	43	0	0	0	0	562	0	0	0	248	0	0	0	0	0	0	4862	0	42	0	572	0	48	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	11330	0	0	0	0	0	0	0	43	0	0	0	0	0	0
SRR23971531	0	0	0	43	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	86	0	0	0	0	0	688	0	43	0	0	0	0	0	0	0	0	43	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	472	0	1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	1425	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	43	0	0	0	0
SRR23971532	0	0	0	43	43	43	86	43	0	86	0	0	215	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	1678	0	0	0	0	0	0	0	0	0	43	0	43	0	43	0	0	0	86	0	0	0	0	0	7129	0	421	0	0	0	0	0	0	0	1299	5111	0	0	301	0	0	0	0	86	0	0	0	0	0	0	62	0	1128	0	1947	0	10370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	219	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	3208	0	0	129	0	0	0	0	0	0	43	172	0	0	0	0	0	0	0	0	0	0	0	0	3608	0	0	0	0	0	0	0	416	0	0	0	0	0	0
SRR23971533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971534	0	0	0	129	0	235	772	86	0	43	0	0	946	0	774	0	0	0	0	0	258	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	86	0	0	0	344	0	0	0	0	0	1776	0	11346	0	0	0	0	0	0	0	386	2489	0	0	43	0	0	0	0	0	0	0	0	0	0	0	351	0	129	0	5310	0	2534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	9328	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	1174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971535	0	0	43	43	0	43	0	0	0	0	0	0	215	0	258	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	86	0	2087	0	0	0	427	0	0	0	0	0	1632	0	86	0	0	0	0	0	0	0	6685	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	0	148	0	6688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	89	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	1189	0	0	0	86	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971536	0	0	0	43	0	555	0	0	0	7308	0	0	343	0	935	0	0	0	43	0	1118	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	516	0	0	0	0	0	43	0	186	0	0	0	0	0	8334	0	86	0	0	0	0	0	0	0	1161	344	0	0	43	0	0	0	0	0	0	0	0	0	0	0	43	0	775	0	684	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	43	0	0	0	0	0	0	326	0	0	0	713	0	0	0	0	0	43	86	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971537	0	0	0	129	0	43	43	0	0	129	0	129	258	0	301	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	86	0	0	0	0	0	86	0	129	0	43	0	0	43	348	0	0	0	0	0	1931	0	258	0	0	0	0	0	0	0	301	1092	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	398	0	726	0	2906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	172	0	43	0	0	0	43	0	0	0	86	0	0	516	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	86	0	0	0	0	0	0	0	0	0	0	0
SRR23971538	0	0	0	0	43	334	0	243	0	43	0	0	301	0	1154	0	0	0	0	0	1365	0	398	0	0	0	0	0	0	0	0	0	0	0	0	9662	129	0	0	0	0	0	0	0	0	0	4096	0	0	0	43	0	0	0	789	43	0	0	0	0	12416	0	324	0	0	0	0	0	0	0	172	2327	0	0	129	0	0	0	0	0	0	0	0	0	0	0	129	0	1210	0	389	0	8292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8164	215	0	0	0	0	473	172	0	0	0	0	0	0	0	86	0	43	0	0	0	0	129	0	0	0	172	0	0	0	0	0	0	11949	0	0	0	0	0	0	0	0	1770	0	0	0	0	0	0	0	0	0	0	243	0	0	0	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971539	0	0	0	0	0	93	129	0	0	0	0	0	472	0	172	0	1651	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	172	0	172	0	0	43	1049	0	0	0	0	0	1601	0	1471	0	0	0	0	0	0	0	713	4484	0	0	0	0	0	0	0	43	0	0	0	0	0	0	43	0	723	0	386	0	7121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	1678	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971540	0	0	0	129	43	518	344	0	0	0	0	0	5206	0	1471	0	0	43	129	0	516	43	0	0	0	0	129	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	86	43	4381	0	1048	0	43	641	1554	43	0	0	0	0	2109	0	1456	0	0	0	43	0	43	0	970	3562	0	0	43	0	0	1645	43	0	0	0	0	0	0	0	86	0	43	0	1177	0	5080	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	645	0	0	86	0	0	0	215	43	0	0	0	0	0	0	0	43	43	0	0	562	0	43	0	43	0	301	0	0	0	0	0	43	1452	0	0	43	43	0	0	0	0	0	0	798	301	0	0	0	0	0	0	0	43	0	0	0	4238	0	0	0	129	0	43	0	569	0	43	0	0	0	0
SRR23971541	0	0	0	0	43	399	43	0	0	0	0	0	851	0	385	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	43	0	0	0	0	0	0	0	0	0	43	0	344	0	86	0	0	43	301	43	0	0	0	0	825	0	437	0	0	0	0	0	0	0	696	2568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	814	0	756	0	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	43	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	43	0	0	0	43	0	0	0	0	0	0
SRR23971542	0	0	0	0	43	0	0	47	0	43	0	43	430	0	464	0	301	0	0	129	215	0	0	0	0	0	0	0	43	0	0	0	820	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	215	0	86	0	0	86	506	0	0	0	0	0	13139	0	4082	0	0	0	0	0	0	0	2707	3189	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	1199	0	774	0	8042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2311	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	258	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	4035	43	0	0	0	0	43	0	0	0	0	129	0	0	0	0	0	0	0	0	43	0	0	0	7295	0	0	0	43	0	0	0	1242	0	0	0	0	0	0
SRR23971543	0	0	0	0	6735	679	0	0	0	0	0	1965	1398	0	6847	1539	0	0	93	0	155	0	558	0	0	0	421	1068	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6117	0	0	0	4791	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	564	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	12318	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8090	0	0	0	0	0	0	0	0	280	0	0	0	0	0
SRR23971544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	64	0	0	0	0	0	0	0	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971545	0	0	43	0	789	294	11811	0	0	0	0	387	0	0	2549	0	0	0	498	0	0	0	0	92	0	318	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	172	0	1300	0	0	0	1148	0	0	0	0	43	387	0	43	43	0	172	0	0	0	0	1626	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	387	43	0	0	0	344	0	0	86	0	0	0	442	0	0	0	0	0	86	0	0	0	0	0	0	172	0	0	0	0	0	0	559	0	0	0	0	0	0	0	43	0	301	0	0	0	0	0	0	0	0	5596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	43	0	0	0	0	0	0	0	43	0	0	0	1682	0	0	172	0	215	0	0	0	0	0	0	0	0	0
SRR23971546	0	0	0	0	150	237	0	0	0	0	0	0	2085	0	1849	0	0	0	1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	177	0	141	0	0	0	267	0	0	0	0	0	102	0	3410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	5276	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	7171	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971547	0	0	0	0	533	0	186	0	0	0	0	384	5443	0	6655	0	0	0	3846	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	120	0	0	0	348	0	0	108	109	0	0	0	0	0	732	0	6021	0	0	0	0	0	0	0	0	764	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	9848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	6008	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	9948	0	0	0	165	0	0	0	0	0	0	0	0	0	0
