Sample_Name	AP011213.1	JX534239.1	JX978723.1	KR816507.1	KR866125.1	KX641475.1	KX964606.1	LC541478.1	MF804538.1	MN400429.1	NC_001640.1	NC_001700.1	NC_001913.1	NC_001960.1	NC_002008.4	NC_002355.1	NC_003128.3	NC_003192.1	NC_003408.1	NC_003489.1	NC_004069.1	NC_004419.1	NC_004926.1	NC_005033.1	NC_005037.1	NC_005292.1	NC_006076.1	NC_006295.1	NC_006853.1	NC_006880.1	NC_006992.1	NC_007439.1	NC_007691.1	NC_007895.1	NC_008066.1	NC_008140.1	NC_008434.1	NC_008449.1	NC_008644.1	NC_009579.1	NC_009626.1	NC_009687.1	NC_009711.1	NC_010197.1	NC_010773.1	NC_011075.1	NC_011389.1	NC_011626.1	NC_011638.1	NC_011710.1	NC_012095.1	NC_012389.1	NC_012569.1	NC_012901.1	NC_012920.1	NC_013183.1	NC_013184.1	NC_013246.1	NC_013434.1	NC_013568.1	NC_013700.1	NC_013815.1	NC_013978.1	NC_014295.1	NC_014342.1	NC_014809.1	NC_014861.1	NC_014866.1	NC_015073.1	NC_015101.1	NC_015236.1	NC_015526.1	NC_015614.1	NC_015888.1	NC_015987.1	NC_016420.1	NC_016870.1	NC_016956.1	NC_018134.1	NC_018367.1	NC_018536.1	NC_018549.1	NC_020028.1	NC_020046.1	NC_020048.1	NC_020338.1	NC_020585.1	NC_020637.1	NC_020645.1	NC_021469.1	NC_021478.1	NC_021763.1	NC_022418.1	NC_022707.1	NC_022721.1	NC_022854.1	NC_023080.1	NC_023253.1	NC_023258.1	NC_023453.1	NC_023803.1	NC_023823.1	NC_023828.1	NC_023839.1	NC_024103.1	NC_024559.1	NC_024586.1	NC_024733.1	NC_024751.1	NC_024927.1	NC_024939.1	NC_025225.1	NC_025316.1	NC_025500.1	NC_025504.1	NC_025521.1	NC_025580.1	NC_025637.1	NC_025923.1	NC_026063.1	NC_026079.1	NC_026082.1	NC_026124.1	NC_026529.1	NC_026709.1	NC_026712.1	NC_027503.1	NC_027605.1	NC_027961.1	NC_028049.1	NC_028229.1	NC_028725.1	NC_029215.1	NC_029252.1	NC_029403.1	NC_029457.1	NC_029755.1	NC_029771.1	NC_030041.1	NC_030518.1	NC_030603.1	NC_030633.1	NC_030764.1	NC_031332.1	NC_031362.1	NC_031447.1	NC_034296.1	NC_035106.1	NC_035866.1	NC_035976.1	NC_036351.1	NC_036369.1	NC_036948.1	NC_038207.1	NC_038219.1	NC_039104.1	NC_039888.1	NC_041412.1	NC_041647.1	NC_042168.1	NC_046036.1	NC_046756.1	NC_047480.1	NC_048487.1	NC_048988.1	NC_048989.1	NC_048990.1	NC_049858.1	NC_051486.1	NC_053523.1	NC_056403.1	NC_056780.1	NC_059757.1	NC_060839.1	NC_061250.1	NC_061975.1	NC_062715.1	NC_062716.1	NC_065213.1	NC_066925.1	NC_067498.1	NC_068236.1	NC_069637.1	OM736804.1
SRR23971472	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	109	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	1351	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	150	0	0	0	2	0	0	0	0	0	0
SRR23971473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971474	0	0	0	0	0	2	306	1	0	0	0	0	0	0	16	0	0	1	11	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	85	0	0	0	4	2	0	40	74	3	0	0	0	0	1	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	51	0	1	0	0	0	0	1	0	0	0	0	0	0	0	5	0	153	0	0	0	0	0	0	0	0	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	11	2	0	0	0	0	0	0	0	0	0
SRR23971475	0	0	0	0	0	66	14	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0
SRR23971476	0	0	0	0	0	54	566	0	0	0	0	2	2	0	7	0	0	1	30	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	104	0	510	2	8	0	0	0	74	0	0	1	0	0	2	0	10	0	0	0	0	0	0	0	94	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	54	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	648	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	1	3	0	0	0	0	0	0	0	0	0
SRR23971477	0	0	0	0	0	3	97	0	0	0	0	1	9	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	11	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	1	0	0	0	6	0	0	0	0	0	0
SRR23971478	0	0	0	0	2	21	1636	0	0	0	0	3	8	0	2	0	0	0	4	1	0	0	0	10	0	64	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	14	0	2	0	0	9	98	2	2	0	0	0	4	0	12	0	0	0	0	0	0	0	2	1	0	4	0	0	0	2	2	0	0	1	0	0	0	0	0	3	0	0	4	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	1	0	0	0	0	0	0	6	0	8	0	0	11	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	1	0	0	0	1	0	0	0
SRR23971479	0	0	0	0	0	3	1	3	0	0	0	0	28	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	13	0	2	0	0	0	6	6	0	0	0	0	27	0	203	0	0	0	0	0	0	0	2	431	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	4	0	149	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	20	0	0	0	0	0	0	3	0	0	0	233	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	2	39	1	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR23971480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	13	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971481	0	0	2	0	0	1	7	1	0	0	0	0	11	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	305	0	2	0	0	0	24	0	0	0	0	0	138	0	150	0	0	0	0	0	0	0	2	212	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	4	0	44	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	4	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	57	0	0	0	0	0	0	34	0	0	0	2	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	1	0	0	86	0	0	0	0	0	0	0
SRR23971482	0	0	0	0	0	3	0	5	0	1	0	0	5	0	28	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	18	0	0	0	3	0	0	0	0	0	243	0	141	0	0	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	29	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SRR23971483	0	0	4	0	0	43	459	11	0	0	0	0	1	0	11	0	0	0	9	0	1	0	3	1	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	28	0	0	0	27	0	0	0	0	0	186	0	47	0	0	0	0	0	0	0	191	691	0	0	0	0	0	0	0	1	0	0	0	0	34	0	6	0	5	0	153	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	2	0	0	0	0	3	0	0	0	1	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1391	0	0	0	0	0	0	0	0	2	3	451	0	0	0	0	0	0	0	0	12	0	0	0	668	0	0	0	0	1	0	0	0	0	1	0	0	0	0
SRR23971484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971485	0	0	0	0	0	14	3	2	0	0	0	0	26	0	334	0	0	0	2	0	15	0	14	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	163	0	0	1	781	0	2	1	12	0	0	0	0	0	225	0	378	0	0	0	0	0	0	0	302	360	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	9	0	639	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	21	0	0	0	336	0	1	0	0	0	0	515	0	0	0	1	0	1	0	0	0	5	316	0	0	0	0	0	0	0	0	1	0	0	0	389	0	0	0	9	0	0	3	0	0	1	0	0	0	0
SRR23971486	0	0	0	0	0	3	0	2	0	0	0	0	25	0	12	0	0	0	1	0	1	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	3	0	0	0	16	0	0	0	0	0	218	0	29	0	0	0	0	0	0	0	13	331	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	53	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	16	0	0	1	10	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	2	0	0	0	1	0	0	150	0	0	0	0	0	2	0	0	0	1	28	0	0	0	0	0	0	0	0	2	0	0	0	57	0	0	0	0	0	0	158	21	0	0	49	0	0	0
SRR23971487	0	0	0	0	0	1	0	0	0	2	0	0	4	0	39	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	3870	0	20	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	250	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	17	0	0	4	0	0	7	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971488	0	0	0	0	0	4	1	1	0	0	0	0	3	0	0	0	0	0	3	0	140	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	4	0	0	0	0	0	16	0	10	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	205	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971489	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971490	0	0	0	0	1	213	104	0	0	0	0	1	0	0	5	0	0	0	25	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	8	14	5	0	0	2	27	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	59	0	0	0	0	0	0	0	0	5220	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SRR23971491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971492	1	0	0	0	1	29	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	172	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	9	0	0	0	109	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0
SRR23971493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971494	4	4	6	0	6	12	2	0	0	0	0	0	2	2	8	0	0	10	4	5	0	2	0	0	1	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	8	33	1	0	0	67	0	0	0	0	0	0	0	8	0	0	0	0	15	0	0	0	0	2	14	16	2	0	0	87	0	0	0	0	0	0	1	0	0	0	0	1	0	13	2	0	8	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	1	0	0	4	0	0	0	0	1	9	0	0	0	3
SRR23971495	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971496	0	2	3	0	3	15	1	0	0	0	0	0	8	0	16	0	0	6	6	8	0	0	1	0	0	1	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	31	0	0	0	111	0	0	0	0	0	1	0	7	0	0	0	0	6	0	0	0	1	1	6	14	0	0	0	102	0	0	0	0	0	0	1	0	0	0	0	0	0	45	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	1	0	0	0	0	2	17	0	1	0	1
SRR23971497	0	8	2	0	0	20	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	1	0	0	3	21	2	1	0	0	0	0	0	0	6	0	0	0	6	0	4	0	1010	0	0	1	33	6	0	2	0	14	9	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	16	126	0	0	0	0	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	11	0	0	19	0	4	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	7	0	29	47	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	3	0	0	0	0
SRR23971498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971499	6	0	3	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	7	6	6	0	0	0	1201	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR23971502	1	0	9	0	301	20	0	0	0	0	0	40	17	50	9	0	0	11	10	34	0	70	0	0	16	0	0	0	22	0	5	0	8	0	0	0	0	0	0	4	0	0	0	0	0	14	0	4	4	7	135	0	0	0	769	0	6	0	0	0	0	0	69	0	0	0	0	2	248	0	0	15	1249	502	711	0	0	0	869	0	0	0	0	0	0	230	0	0	0	0	0	35	247	0	13	3	0	0	0	0	0	2	0	2	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	203	0	0	0	0	3	2	62	0	0	2	0	0	1	20	0	0	0	2	0	0	0	0	0	14	1	3	0	0	0	226	0	0	0	0	0	0	1	4	0	1	0	0	0	0	95	0	0	0	0	201	0	0	0	6	0	0	0	216	0	3486	0	21	0	2
SRR23971503	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	10	0	0	0	0	5	0	0	11	1	3	273	1	0	0	0	3632	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	0	1
SRR23971504	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0
